kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
8613446;K07069.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;1.014.859.810;7,07E+02;-7,07E+02;1.316.159.000;1,01E+04;-1,01E+04;0.1850;0.2630;-0.1850;165.000;0.23800;-0.23800;2,43E+06;3,50E+04;-3,50E+04;1.61;5,60E+02;-1,90E+02;1928.0;;;3274.72;3380.65;-1087.03;8.40;1;q1_q17_dr25_tce;6158.00;171.00;-236.00;4.453;0.056;-0.224;10.240;0.3580;-0.1190;286.915.990;44.704.529;15.572
8618226;K07070.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;5.882.036.054;3,96E+00;-3,96E+00;1.317.687.637;5,49E+01;-5,49E+01;11.830;0.0800;-0.0440;516.326;0.00547;-0.00547;2,39E+09;1,33E+05;-1,33E+05;119.09;1,87E+04;-1,87E+04;1114.0;;;363.01;149.51;-118.55;2168.40;1;q1_q17_dr25_tce;5837.00;79.00;-79.00;4.282;0.143;-0.104;11.870;0.1860;-0.1860;289.331.540;44.772.579;13.781
8621026;K07071.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;4.059.428.737;1,15E+00;-1,15E+00;1.331.885.651;2,31E+01;-2,31E+01;0.2160;0.0130;-0.0040;526.926;0.00278;-0.00278;2,45E+09;4,55E+04;-4,55E+04;67.38;2,13E+04;-1,15E+04;1455.0;;;1059.83;990.46;-436.31;5461.00;1;q1_q17_dr25_tce;6610.00;186.00;-256.00;4.281;0.108;-0.201;13.300;0.4200;-0.2260;290.428.380;44.787.331;13.374
8624860;K07072.01;;CANDIDATE;CANDIDATE;0.8720;0;0;0;0;15.390.261.300;2,63E+03;-2,63E+03;1.408.602.000;1,13E+04;-1,13E+04;0.2310;0.2240;-0.2310;343.100;0.39500;-0.39500;7,68E+05;9,50E+03;-9,50E+03;4.39;5,50E+02;-1,66E+03;1459.0;;;1069.24;352.78;-687.63;9.40;1;q1_q17_dr25_tce;5649.00;67.00;-109.00;3.282;0.255;-0.085;49.940;0.6310;-18.920;291.795.750;44.746.181;13.808
8625408;K07073.01;;CANDIDATE;CANDIDATE;0.9510;0;0;0;0;279.036.565.000;8,79E+04;-8,79E+04;2.466.289.000;1,91E+04;-1,91E+04;11.980;67.280;-0.0190;3.192.000;160.000;-160.000;3,95E+06;1,57E+04;-1,57E+04;30.25;5,32E+03;-3,87E+03;323.0;;;2.58;1.19;-0.73;31.70;1;q1_q17_dr25_tce;6072.00;81.00;-90.00;4.285;0.103;-0.126;12.730;0.2240;-0.1630;292.017.330;44.713.268;13.054
8686442;K07074.01;;CANDIDATE;CANDIDATE;;0;0;0;0;26.855.236.500;4,83E+03;-4,83E+03;1.466.880.000;1,37E+04;-1,37E+04;0.8250;0.2064;-0.5623;218.500;0.52400;-0.52400;1,94E+06;5,05E+04;-5,05E+04;1.49;6,00E+02;-1,30E+02;618.0;;;34.48;39.95;-9.41;6.70;1;q1_q17_dr24_tce;6045.00;150.00;-190.00;4.494;0.043;-0.043;0.9550;0.3810;-0.0870;290.754.940;44.851.589;14.958
8690001;K07075.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;19.359.541.170;3,06E+02;-3,06E+02;1.342.520.100;2,21E+03;-2,21E+03;0.3280;0.0020;-0.0010;1.284.640;0.00528;-0.00528;3,87E+09;1,71E+05;-1,71E+05;101.44;3,30E+04;-4,95E+04;942.0;;;186.12;185.74;-143.37;3590.20;1;q1_q17_dr25_tce;6198.00;204.00;-204.00;3.960;0.570;-0.190;15.670;0.5090;-0.7640;292.108.430;44.846.481;14.257
8693536;K07076.01;;CANDIDATE;CANDIDATE;0.9900;0;0;0;0;16.234.763.600;2,56E+03;-2,56E+03;1.399.705.000;1,39E+04;-1,39E+04;0.0460;0.4040;-0.0460;420.000;0.37400;-0.37400;1,16E+06;1,26E+04;-1,26E+04;1.28;4,10E+02;-1,60E+02;852.0;;;124.25;111.35;-40.68;10.70;1;q1_q17_dr25_tce;6478.00;160.00;-208.00;4.371;0.065;-0.195;11.880;0.3700;-0.1480;293.530.330;44.832.771;14.299
9597854;K07201.01;;FALSE POSITIVE;FALSE POSITIVE;0.1280;0;0;1;0;1.287.097.944;8,70E+01;-8,70E+01;1.323.795.700;6,00E+03;-6,00E+03;0.3820;0.0830;-0.3820;194.000;0.16600;-0.16600;1,06E+06;1,03E+04;-1,03E+04;0.89;2,30E+02;-1,10E+02;1631.0;;;1678.58;1284.13;-542.22;12.30;1;q1_q17_dr25_tce;5906.00;177.00;-177.00;4.494;0.087;-0.175;0.8520;0.2150;-0.1070;295.593.690;46.269.711;15.506
9602431;K07202.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;0;1;1;3.556.561.700;8,51E+02;-8,51E+02;1.335.220.000;1,85E+04;-1,85E+04;0.2620;0.2040;-0.2620;669.100;0.54000;-0.54000;6,80E+05;8,30E+03;-8,30E+03;0.52;4,00E+01;-5,00E+01;883.0;;;143.89;47.29;-37.60;10.00;1;q1_q17_dr25_tce;4964.00;148.00;-148.00;4.628;0.065;-0.035;0.6330;0.0550;-0.0550;297.099.150;46.243.511;15.191
9602538;K07203.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;0;0;1;3.556.465.110;9,74E+02;-9,74E+02;1.335.549.000;2,50E+04;-2,50E+04;0.3440;0.1140;-0.3440;472.000;120.000;-120.000;4,61E+05;8,40E+03;-8,40E+03;0.56;1,00E+02;-8,00E+01;1076.0;;;317.00;188.92;-106.41;7.80;1;q1_q17_dr25_tce;5475.00;179.00;-162.00;4.479;0.121;-0.148;0.8180;0.1510;-0.1100;297.127.080;46.282.082;14.609
9630640;K07204.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;3.661.895.766;;;1.325.316.735;;;29.590;;;3.563.740;;;3,55E+08;;;374.78;1,00E+05;-1,10E+05;1708.0;;;2012.26;1548.12;-1143.92;291.70;1;q1_q17_dr25_tce;6793.00;166.00;-238.00;4.101;0.246;-0.164;15.890;0.4250;-0.4680;281.630.190;46.321.152;13.658
9635520;K07205.01;;CANDIDATE;CANDIDATE;0.7790;0;0;0;0;2.351.826.800;7,68E+03;-7,68E+03;1.343.520.000;4,70E+05;-4,70E+05;12.300;41.980;-0.1120;579.700;0.29100;-0.29100;5,77E+06;2,80E+04;-2,80E+04;39.82;8,72E+03;-1,31E+04;1535.0;;;1313.37;798.56;-758.75;24.50;1;q1_q17_dr25_tce;5445.00;109.00;-87.00;4.140;0.322;-0.138;14.260;0.3120;-0.4690;284.699.680;46.375.092;14.106
9635529;K07206.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;2.351.955.250;2,12E+00;-2,12E+00;1.319.168.815;7,41E+01;-7,41E+01;0.5110;0.0030;-0.0010;598.883;0.00419;-0.00419;2,13E+09;2,11E+05;-2,11E+05;59.62;1,86E+04;-7,99E+03;1678.0;;;1876.00;1658.66;-617.91;1819.10;1;q1_q17_dr25_tce;6550.00;148.00;-181.00;4.324;0.084;-0.196;12.250;0.3830;-0.1640;284.704.530;46.378.799;12.230
9637299;K07207.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.882.438.182;8,60E-01;-8,60E-01;1.327.396.834;3,81E+01;-3,81E+01;0.3950;0.0070;-0.0040;350.695;0.00119;-0.00119;3,44E+09;1,90E+05;-1,90E+05;74.77;1,92E+04;-1,92E+04;1818.0;;;2589.75;1964.74;-1325.08;2051.30;1;q1_q17_dr25_tce;6322.00;171.00;-190.00;4.211;0.264;-0.176;12.130;0.3120;-0.3120;285.760.710;46.367.008;13.680
9639106;K07208.01;;CANDIDATE;CANDIDATE;;0;0;0;0;3.579.443.670;4,34E+02;-4,34E+02;1.334.619.800;7,56E+03;-7,56E+03;0.3976;0.0398;-0.3976;186.900;0.33500;-0.33500;1,17E+06;1,96E+04;-1,96E+04;0.87;2,90E+02;-7,00E+01;1018.0;;;253.89;265.12;-63.15;8.50;1;q1_q17_dr24_tce;5341.00;182.00;-143.00;4.546;0.041;-0.041;0.8010;0.2700;-0.0680;286.858.120;46.311.729;15.560
9640123;K07209.01;;CANDIDATE;CANDIDATE;0.9910;0;0;0;0;8.255.349.900;1,36E+03;-1,36E+03;1.351.700.000;1,77E+04;-1,77E+04;0.9180;0.0260;-0.6510;395.900;0.44500;-0.44500;5,45E+05;6,60E+03;-6,60E+03;3.28;5,40E+02;-1,25E+03;1462.0;;;1079.27;478.08;-689.77;10.00;1;q1_q17_dr25_tce;5403.00;86.00;-75.00;3.559;0.296;-0.111;36.000;0.5900;-13.760;287.510.710;46.389.950;13.816
10490960;K07335.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;5.682.410.334;4,30E+00;-4,30E+00;1.336.376.552;5,99E+01;-5,99E+01;0.7610;0.0070;-0.0050;533.373;0.00286;-0.00286;2,20E+09;8,96E+04;-8,96E+04;72.90;1,99E+04;-1,45E+04;1141.0;;;401.43;322.14;-173.27;2041.60;1;q1_q17_dr25_tce;5897.00;158.00;-176.00;4.278;0.185;-0.185;11.960;0.3270;-0.2380;298.758.540;47.695.580;14.300
10491031;K07336.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;2.199.069.234;6,70E-01;-6,70E-01;1.330.633.498;2,37E+01;-2,37E+01;0.7620;0.0040;-0.0090;630.646;0.00076;-0.00076;2,25E+09;1,25E+04;-1,25E+04;118.99;3,36E+04;-4,10E+04;2104.0;;;4632.97;3850.96;-2928.92;5915.40;1;q1_q17_dr25_tce;6613.00;181.00;-250.00;4.014;0.293;-0.158;19.250;0.5430;-0.6640;298.777.160;47.655.403;13.245
10535807;K07337.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.481.655.821;2,88E+00;-2,88E+00;1.326.994.290;1,62E+02;-1,62E+02;11.030;0.0360;-0.0350;349.130;0.00927;-0.00927;5,91E+08;1,19E+05;-1,19E+05;59.19;1,60E+04;-1,06E+04;1935.0;;;3314.58;2586.83;-1359.81;554.40;1;q1_q17_dr25_tce;6478.00;162.00;-210.00;4.307;0.139;-0.186;11.740;0.3170;-0.2110;292.151.670;47.719.501;13.873
10535858;K07338.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;1;1;0.933709680;1,28E+02;-1,28E+02;1.315.714.000;1,09E+04;-1,09E+04;0.8480;0.0070;-0.5980;335.600;0.59700;-0.59700;6,22E+05;7,20E+03;-7,20E+03;0.38;3,00E+01;-3,00E+01;865.0;;;131.85;26.13;-25.43;9.20;1;q1_q17_dr25_tce;3615.00;43.00;-50.00;4.839;0.030;-0.033;0.4200;0.0290;-0.0320;292.166.900;47.755.638;15.431
10546063;K07339.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;10.698.227.500;1,55E+03;-1,55E+03;1.406.793.000;1,02E+04;-1,02E+04;0.0320;0.4260;-0.0320;319.800;0.33500;-0.33500;2,46E+06;3,19E+04;-3,19E+04;1.73;4,90E+02;-2,10E+02;919.0;;;168.88;142.37;-57.45;9.10;1;q1_q17_dr25_tce;6277.00;174.00;-239.00;4.417;0.060;-0.180;10.970;0.3130;-0.1340;296.027.740;47.753.551;15.833
10547685;K07340.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;0;1.388.509.353;2,59E+00;-2,59E+00;1.317.862.980;1,47E+02;-1,47E+02;11.450;0.1460;-0.0480;284.811;0.00782;-0.00782;3,76E+08;8,02E+04;-8,02E+04;52.43;8,08E+03;-7,28E+03;1836.0;;;2679.88;1075.70;-801.83;454.60;1;q1_q17_dr25_tce;6075.00;78.00;-85.00;4.315;0.132;-0.108;11.300;0.1740;-0.1570;296.572.450;47.752.708;12.309
10549576;K07341.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;9.089.355.023;2,21E+01;-2,21E+01;1.390.837.140;1,94E+02;-1,94E+02;0.6470;0.0030;-0.0030;640.060;0.01220;-0.01220;1,01E+09;2,02E+05;-2,02E+05;68.91;1,68E+04;-1,68E+04;1511.0;;;1233.59;922.96;-629.49;756.40;1;q1_q17_dr25_tce;7675.00;237.00;-290.00;4.051;0.165;-0.165;20.150;0.4920;-0.4920;297.118.260;47.741.611;13.015
10552700;K07342.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;0.948085870;2,80E+01;-2,80E+01;1.319.334.800;1,68E+03;-1,68E+03;11.050;0.1030;-0.0850;803.000;130.000;-130.000;2,30E+06;6,47E+04;-6,47E+04;37.72;6,65E+03;-1,24E+04;3359.0;;;30040.23;15622.29;-18150.39;145.30;1;q1_q17_dr25_tce;6875.00;164.00;-226.00;3.798;0.259;-0.111;28.560;0.5030;-0.9350;297.991.180;47.768.749;11.601
11619964;K07466.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;10.368.552.685;4,08E+00;-4,08E+00;1.327.184.390;3,26E+01;-3,26E+01;0.9780;0.0100;-0.1080;437.878;0.00126;-0.00126;1,53E+09;2,27E+04;-2,27E+04;61.14;1,67E+04;-9,00E+03;845.0;;;120.48;96.81;-42.88;3170.10;1;q1_q17_dr25_tce;5855.00;158.00;-175.00;4.418;0.124;-0.186;0.9440;0.2580;-0.1390;296.096.800;49.643.829;14.545
11650543;K07467.01;;CANDIDATE;CANDIDATE;;0;0;0;0;7.205.580.840;9,03E+02;-9,03E+02;1.383.055.000;1,07E+04;-1,07E+04;0.5196;0.0129;-0.4491;299.700;0.28800;-0.28800;5,80E+05;7,60E+03;-7,60E+03;1.33;5,60E+02;-4,60E+02;1253.0;;;582.45;753.90;-363.36;8.70;1;q1_q17_dr24_tce;6002.00;188.00;-210.00;4.025;0.308;-0.308;16.930;0.7180;-0.5780;284.950.260;49.747.147;13.553
11651105;K07468.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;13.860.264.600;3,98E+03;-3,98E+03;1.394.033.000;2,32E+04;-2,32E+04;12.040;0.1370;-0.1250;7.426.000;150.000;-150.000;4,81E+06;8,20E+03;-8,20E+03;19.71;4,29E+03;-1,83E+03;690.0;;;53.56;34.67;-14.04;72.30;1;q1_q17_dr25_tce;5667.00;152.00;-152.00;4.535;0.074;-0.137;0.7960;0.1730;-0.0740;285.332.890;49.734.112;14.756
11662440;K07469.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;13.639.480.425;1,97E+01;-1,97E+01;1.445.314.390;1,23E+02;-1,23E+02;10.330;0.0480;-0.0440;312.422;0.00534;-0.00534;8,11E+08;1,08E+05;-1,08E+05;44.00;9,57E+03;-4,42E+03;680.0;;;50.51;34.73;-14.33;664.10;1;q1_q17_dr25_tce;5461.00;180.00;-164.00;4.517;0.060;-0.140;0.8460;0.1840;-0.0850;292.217.320;49.707.901;15.852
11671646;K07470.01;;CANDIDATE;CANDIDATE;;0;0;0;0;392.501.150.000;3,34E+05;-3,34E+05;4.988.298.000;5,11E+04;-5,11E+04;0.1835;0.2835;-0.1834;988.000;110.000;-110.000;3,91E+06;5,77E+04;-5,77E+04;1.90;2,01E+03;-3,10E+02;225.0;;;0.60;2.36;-0.23;8.90;1;q1_q17_dr24_tce;5128.00;193.00;-167.00;4.388;0.143;-0.143;0.9880;10.470;-0.1580;296.534.790;49.785.851;13.870
11672354;K07471.01;;CANDIDATE;CANDIDATE;0.9530;0;0;0;0;5.296.555.910;8,52E+02;-8,52E+02;1.318.704.000;1,41E+04;-1,41E+04;0.3700;0.0800;-0.3700;393.000;0.31500;-0.31500;1,35E+06;1,72E+04;-1,72E+04;1.30;4,30E+02;-1,50E+02;1156.0;;;421.14;411.80;-140.13;9.30;1;q1_q17_dr25_tce;6268.00;173.00;-260.00;4.429;0.054;-0.216;11.000;0.3650;-0.1220;296.820.370;49.750.450;15.591
11704044;K07472.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;6.882.686.062;3,35E+00;-3,35E+00;1.340.523.020;3,86E+01;-3,86E+01;0.3990;0.0040;0.0000;547.323;0.00114;-0.00114;3,74E+09;2,48E+05;-2,48E+05;60.49;1,78E+04;-5,93E+03;921.0;;;169.85;150.38;-50.59;2842.20;1;q1_q17_dr25_tce;5704.00;171.00;-206.00;4.483;0.052;-0.195;0.9480;0.2790;-0.0930;286.910.370;49.815.781;15.749
11706658;K07473.01;;FALSE POSITIVE;FALSE POSITIVE;0.0540;0;1;0;0;1.407.937.865;5,52E+00;-5,52E+00;1.322.692.100;3,27E+02;-3,27E+02;0.7590;17.920;-0.0340;158.500;0.01920;-0.01920;5,08E+08;4,61E+05;-4,61E+05;19.09;9,30E+02;-1,62E+03;1179.0;;;457.02;109.12;-118.65;137.30;1;q1_q17_dr25_tce;4627.00;140.00;-140.00;4.564;0.060;-0.024;0.7410;0.0360;-0.0630;288.512.080;49.864.231;14.614
2708445;K06288.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;0;1;1;1.891.177.230;2,95E+02;-2,95E+02;1.327.285.000;1,52E+04;-1,52E+04;12.070;13.230;-0.1720;698.600;0.56300;-0.56300;1,76E+06;1,24E+04;-1,24E+04;164.49;3,76E+04;-4,17E+03;3536.0;;;36995.02;25409.54;-4640.33;17.40;1;q1_q17_dr25_tce;5086.00;143.00;-104.00;2.660;0.030;-0.030;68.600;15.690;-0.1740;290.356.840;37.938.759;15.003
2708614;K06289.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;52.884.577.000;1,74E+04;-1,74E+04;1.470.105.800;3,73E+03;-3,73E+03;12.720;66.570;-0.0900;789.200;0.12600;-0.12600;1,20E+08;1,88E+05;-1,88E+05;48.13;1,49E+04;-5,94E+03;555.0;;;22.44;19.82;-7.54;72.60;1;q1_q17_dr25_tce;6483.00;155.00;-233.00;4.420;0.067;-0.202;10.780;0.3330;-0.1330;290.401.580;37.942.009;15.694
2711114;K06290.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.429.439.352;3,72E+00;-3,72E+00;1.327.465.900;2,19E+02;-2,19E+02;12.980;0.3940;-0.1690;242.400;0.01120;-0.01120;3,37E+07;1,34E+04;-1,34E+04;54.36;1,52E+04;-1,10E+04;2079.0;;;4417.56;3476.71;-1930.79;292.00;1;q1_q17_dr25_tce;6491.00;146.00;-194.00;4.223;0.153;-0.187;13.710;0.3820;-0.2780;291.014.220;37.969.711;12.335
2716979;K06291.01;;CANDIDATE;CANDIDATE;;0;0;0;0;8.832.419.300;1,20E+03;-1,20E+03;1.377.004.000;1,15E+04;-1,15E+04;0.1850;0.2842;-0.1848;225.200;0.32900;-0.32900;7,41E+05;1,06E+04;-1,06E+04;0.98;3,30E+02;-1,80E+02;999.0;;;234.99;227.94;-94.21;8.10;1;q1_q17_dr24_tce;6060.00;161.00;-169.00;4.290;0.172;-0.172;11.330;0.3760;-0.2050;292.296.260;37.933.060;13.303
2720354;K06292.01;;FALSE POSITIVE;FALSE POSITIVE;0.0070;0;1;0;0;2.821.328.194;3,39E+00;-3,39E+00;1.316.800.970;9,89E+01;-9,89E+01;0.5370;0.0090;-0.0070;502.692;0.00603;-0.00603;6,48E+08;6,57E+04;-6,57E+04;40.00;6,08E+03;-7,44E+03;1807.0;;;2520.03;974.86;-929.25;1227.30;1;q1_q17_dr25_tce;6701.00;74.00;-81.00;4.121;0.168;-0.098;15.060;0.2290;-0.2800;293.036.100;37.954.739;13.116
2834463;K06293.01;;CANDIDATE;CANDIDATE;0.7940;0;0;0;0;5.888.369.410;3,23E+02;-3,23E+02;1.360.279.900;5,03E+03;-5,03E+03;0.2490;0.2260;-0.2490;105.000;0.22400;-0.22400;1,20E+06;2,11E+04;-2,11E+04;1.21;3,90E+02;-1,50E+02;1125.0;;;379.27;362.39;-120.25;8.30;1;q1_q17_dr25_tce;6243.00;169.00;-206.00;4.390;0.087;-0.203;10.840;0.3530;-0.1260;286.587.010;38.001.080;14.199
2852560;K06294.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;11.961.308.501;8,28E+00;-8,28E+00;1.319.131.819;5,73E+01;-5,73E+01;0.6160;0.0080;-0.0060;464.140;0.00238;-0.00238;3,11E+09;1,10E+05;-1,10E+05;51.58;9,86E+03;-4,20E+03;696.0;;;55.37;32.01;-14.02;1907.80;1;q1_q17_dr25_tce;5564.00;150.00;-167.00;4.587;0.040;-0.120;0.7850;0.1500;-0.0640;291.466.030;38.005.039;15.308
2856960;K06295.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;204.280.255.000;6,83E+04;-6,83E+04;1.647.235.000;2,37E+04;-2,37E+04;0.8750;45.820;-0.1040;3.720.000;150.000;-150.000;1,06E+08;3,98E+05;-3,98E+05;8.99;8,50E+02;-7,70E+02;236.0;;;0.73;0.25;-0.18;35.10;2;q1_q17_dr25_tce;4907.00;146.00;-131.00;4.582;0.050;-0.045;0.7270;0.0690;-0.0620;292.381.320;38.076.649;15.615
4484356;K06420.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;0.572079631;6,50E-01;-6,50E-01;1.320.189.884;9,49E+01;-9,49E+01;0.7930;0.2690;-0.0610;227.811;0.00639;-0.00639;1,28E+09;1,49E+05;-1,49E+05;29.45;2,58E+03;-2,35E+03;1716.0;;;2036.56;674.98;-509.93;578.20;1;q1_q17_dr25_tce;5233.00;157.00;-157.00;4.625;0.066;-0.048;0.6390;0.0560;-0.0510;296.459.720;39.573.738;14.235
4489844;K06421.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;0;1;0;0.822314545;;;1.317.125.281;;;0.4470;;;333.740;;;3,27E+05;;;0.54;1,50E+02;-9,00E+01;1922.0;;;3227.02;2560.06;-1216.51;3.80;1;q1_q17_dr25_tce;5709.00;154.00;-154.00;4.409;0.144;-0.176;0.9380;0.2530;-0.1560;297.550.540;39.565.659;13.230
4540632;K06422.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;31.005.392.846;2,19E+01;-2,19E+01;1.508.616.525;5,85E+01;-5,85E+01;0.3050;0.0110;-0.0060;307.300;0.00230;-0.00230;5,60E+09;2,38E+05;-2,38E+05;141.82;8,17E+04;-8,98E+04;682.0;;;51.25;91.99;-45.14;1236.10;1;q1_q17_dr25_tce;5023.00;151.00;-151.00;3.900;0.700;-0.300;17.840;10.270;-11.290;284.044.340;39.661.469;14.991
4544623;K06423.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;1;2.189.097.000;3,32E+02;-3,32E+02;1.320.841.000;1,44E+04;-1,44E+04;12.460;67.660;-0.1000;576.800;0.64500;-0.64500;3,00E+07;2,82E+05;-2,82E+05;13.92;1,30E+03;-1,41E+03;647.0;;;41.37;11.35;-10.51;13.50;1;q1_q17_dr25_tce;3624.00;58.00;-72.00;4.848;0.045;-0.036;0.4060;0.0380;-0.0410;285.899.050;39.690.639;15.999
4565985;K06424.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;17.511.915.340;9,58E+02;-9,58E+02;1.343.906.500;4,57E+03;-4,57E+03;0.0080;0.9290;-0.0080;567.800;0.91800;-0.91800;7,29E+06;4,22E+04;-4,22E+04;52.64;2,67E+04;-1,14E+04;2246.0;;;6014.16;9891.63;-2666.95;41.00;1;q1_q17_dr25_tce;4029.00;157.00;-96.00;1.786;0.255;-0.255;208.880;105.810;-45.350;292.926.820;39.613.361;9.242
4567118;K06425.01;;CANDIDATE;CANDIDATE;;0;0;0;0;521.108.260.000;4,22E+05;-4,22E+05;1.895.977.000;5,77E+04;-5,77E+04;0.3485;0.0982;-0.3485;1.836.000;330.000;-330.000;2,45E+06;3,71E+04;-3,71E+04;1.50;5,70E+02;-1,90E+02;231.0;;;0.68;0.76;-0.22;8.70;1;q1_q17_dr24_tce;5942.00;165.00;-161.00;4.432;0.093;-0.093;0.9470;0.3610;-0.1190;293.239.290;39.691.681;14.163
4569590;K06426.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;41.370.163.800;3,34E+03;-3,34E+03;1.661.673.000;1,02E+04;-1,02E+04;0.6530;0.0620;-0.1450;2.925.400;0.67800;-0.67800;6,91E+07;9,69E+04;-9,69E+04;59.95;3,40E+04;-2,27E+04;1133.0;;;389.15;685.20;-251.62;91.30;1;q1_q17_dr25_tce;4764.00;142.00;-107.00;2.777;0.402;-0.329;68.830;39.010;-26.010;293.862.340;39.690.128;12.799
4574310;K06427.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.306.220.168;7,80E-01;-7,80E-01;1.321.122.056;4,94E+01;-4,94E+01;0.3520;0.0060;-0.0050;514.519;0.00297;-0.00297;4,81E+09;2,28E+05;-2,28E+05;83.16;1,83E+04;-2,24E+04;2095.0;;;4556.14;2983.83;-2425.75;2019.40;1;q1_q17_dr25_tce;6600.00;178.00;-218.00;4.238;0.270;-0.180;11.240;0.2470;-0.3020;294.993.650;39.642.830;13.242
4575824;K06428.01;;FALSE POSITIVE;FALSE POSITIVE;;0;1;0;0;631.632.000.000;2,75E+05;-2,75E+05;2.398.779.000;4,10E+04;-4,10E+04;0.4544;0.0051;-0.4542;1.613.000;130.000;-130.000;2,95E+06;3,97E+04;-3,97E+04;1.56;6,40E+02;-1,50E+02;201.0;;;0.38;0.48;-0.09;8.60;1;q1_q17_dr24_tce;5689.00;156.00;-144.00;4.493;0.054;-0.054;0.8940;0.3690;-0.0840;295.343.660;39.609.322;14.358
5216727;K06543.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;0;0.756511623;7,50E-01;-7,50E-01;1.319.298.652;8,24E+01;-8,24E+01;12.160;0.0350;-0.1270;281.832;0.00487;-0.00487;4,16E+08;6,06E+04;-6,06E+04;77.40;2,22E+04;-1,82E+04;2549.0;;;9947.96;8374.75;-4853.10;845.00;1;q1_q17_dr25_tce;6343.00;170.00;-208.00;4.199;0.204;-0.185;14.170;0.4070;-0.3330;298.712.490;40.341.228;13.448
5218014;K06544.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;10.845.286.549;3,60E+01;-3,60E+01;1.383.343.430;2,71E+02;-2,71E+02;13.070;0.0340;-0.1170;438.760;0.01380;-0.01380;7,47E+07;2,17E+04;-2,17E+04;319.52;8,04E+04;-1,21E+05;1682.0;;;1893.11;1197.77;-1234.69;416.10;1;q1_q17_dr25_tce;5096.00;53.00;-136.00;3.094;0.224;-0.096;70.230;17.670;-26.510;298.997.890;40.314.751;12.923
